game_id,turn,plateau_0,plateau_1,plateau_2,plateau_3,plateau_4,plateau_5,plateau_6,plateau_7,plateau_8,plateau_9,plateau_10,plateau_11,plateau_12,plateau_13,plateau_14,plateau_15,plateau_16,plateau_17,plateau_18,tile_0,tile_1,tile_2,position,final_score
537,3,0,0,0,178,0,524,168,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,7,57
537,4,0,0,0,178,0,524,168,573,0,0,0,0,0,0,0,0,0,0,0,5,6,3,2,57
537,5,0,0,563,178,0,524,168,573,0,0,0,0,0,0,0,0,0,0,0,1,6,3,4,57
537,6,0,0,563,178,163,524,168,573,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,57
537,7,0,0,563,178,163,524,168,573,0,124,0,0,0,0,0,0,0,0,0,9,2,4,8,57
537,8,0,0,563,178,163,524,168,573,924,124,0,0,0,0,0,0,0,0,0,1,6,4,10,57
537,9,0,0,563,178,163,524,168,573,924,124,164,0,0,0,0,0,0,0,0,5,2,8,1,57
537,10,0,528,563,178,163,524,168,573,924,124,164,0,0,0,0,0,0,0,0,9,6,8,11,57
537,11,0,528,563,178,163,524,168,573,924,124,164,968,0,0,0,0,0,0,0,9,7,3,12,57
537,12,0,528,563,178,163,524,168,573,924,124,164,968,973,0,0,0,0,0,0,1,2,8,16,57
